Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","hg/ha","20203","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","hg/ha","20268","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","hg/ha","22118","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","hg/ha","17531","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","hg/ha","19896","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","hg/ha","30266","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","hg/ha","16316","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","hg/ha","17403","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","hg/ha","20326","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1961","1961","tonnes","163000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1962","1962","tonnes","161000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1963","1963","tonnes","174000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1964","1964","tonnes","206000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1965","1965","tonnes","190000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1966","1966","tonnes","175000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1967","1967","tonnes","175000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1968","1968","tonnes","172000","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1969","1969","tonnes","204000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1970","1970","tonnes","251700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1971","1971","tonnes","258900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1972","1972","tonnes","204000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1973","1973","tonnes","240400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1974","1974","tonnes","249400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1975","1975","tonnes","242300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1976","1976","tonnes","225400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1977","1977","tonnes","357900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1978","1978","tonnes","335700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1979","1979","tonnes","325600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1980","1980","tonnes","321200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1981","1981","tonnes","336500","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1982","1982","tonnes","327300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1983","1983","tonnes","376000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1984","1984","tonnes","379100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1985","1985","tonnes","484200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1986","1986","tonnes","502400","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1987","1987","tonnes","607000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1988","1988","tonnes","513000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1989","1989","tonnes","609100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1990","1990","tonnes","562900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1991","1991","tonnes","531700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1992","1992","tonnes","591900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1993","1993","tonnes","911100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1994","1994","tonnes","815000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1995","1995","tonnes","659000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1996","1996","tonnes","785000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1997","1997","tonnes","795000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1998","1998","tonnes","890300","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","1999","1999","tonnes","907800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2000","2000","tonnes","945600","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2001","2001","tonnes","882200","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2002","2002","tonnes","738800","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2003","2003","tonnes","954700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2004","2004","tonnes","966100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2005","2005","tonnes","1075100","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2006","2006","tonnes","1020000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2007","2007","tonnes","1104000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2008","2008","tonnes","1063000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2009","2009","tonnes","1029700","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","tonnes","1474900","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","tonnes","1699790","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","tonnes","1496990","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","tonnes","1500488","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","tonnes","1504000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","tonnes","1292000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","tonnes","1528000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","tonnes","1592000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","tonnes","1364000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","tonnes","1434000","A","Official figure"
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","tonnes","1499826","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1961","1961","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1962","1962","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1963","1963","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1964","1964","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1965","1965","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1966","1966","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1967","1967","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1968","1968","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1969","1969","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1970","1970","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1971","1971","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1972","1972","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1973","1973","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1974","1974","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1975","1975","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1976","1976","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1977","1977","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1978","1978","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1979","1979","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1980","1980","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1981","1981","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1982","1982","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1983","1983","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1984","1984","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1985","1985","ha","200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1986","1986","ha","200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1987","1987","ha","200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1988","1988","ha","200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1989","1989","ha","200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1990","1990","ha","204","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1991","1991","ha","499","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1992","1992","ha","502","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1993","1993","ha","506","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1994","1994","ha","510","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1995","1995","ha","514","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1996","1996","ha","518","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1997","1997","ha","522","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1998","1998","ha","525","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","1999","1999","ha","529","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2000","2000","ha","533","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2001","2001","ha","537","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2002","2002","ha","541","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2003","2003","ha","545","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2004","2004","ha","549","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2005","2005","ha","552","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2006","2006","ha","556","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2007","2007","ha","560","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2008","2008","ha","564","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2009","2009","ha","568","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2010","2010","ha","566","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2011","2011","ha","573","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2012","2012","ha","575","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2013","2013","ha","575","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2014","2014","ha","600","E","Estimated value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2015","2015","ha","591","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2016","2016","ha","589","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2017","2017","ha","590","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2018","2018","ha","593","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2019","2019","ha","596","I","Imputed value"
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2020","2020","ha","598","I","Imputed value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1985","1985","hg/ha","50000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1986","1986","hg/ha","50000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1987","1987","hg/ha","50000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1988","1988","hg/ha","50000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1989","1989","hg/ha","50000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1990","1990","hg/ha","52206","I","Imputed value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1991","1991","hg/ha","16533","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1992","1992","hg/ha","17570","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1993","1993","hg/ha","18597","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1994","1994","hg/ha","19706","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1995","1995","hg/ha","20506","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1996","1996","hg/ha","21236","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1997","1997","hg/ha","22989","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1998","1998","hg/ha","22857","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","1999","1999","hg/ha","24575","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2000","2000","hg/ha","25328","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2001","2001","hg/ha","26071","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2002","2002","hg/ha","27079","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2003","2003","hg/ha","28055","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2004","2004","hg/ha","28707","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2005","2005","hg/ha","29565","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2006","2006","hg/ha","30378","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2007","2007","hg/ha","31214","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2008","2008","hg/ha","31968","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2009","2009","hg/ha","32782","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2010","2010","hg/ha","33905","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2011","2011","hg/ha","34468","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2012","2012","hg/ha","35374","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2013","2013","hg/ha","36348","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2014","2014","hg/ha","37167","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2015","2015","hg/ha","38020","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2016","2016","hg/ha","38879","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2017","2017","hg/ha","38237","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2018","2018","hg/ha","38179","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2019","2019","hg/ha","38087","E","Estimated value"
"QCL","Crops and livestock products","356","India","5419","Yield","01349.20","Other stone fruits","2020","2020","hg/ha","37843","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1961","1961","tonnes","500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1962","1962","tonnes","500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1963","1963","tonnes","500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1964","1964","tonnes","500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1965","1965","tonnes","800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1966","1966","tonnes","800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1967","1967","tonnes","800","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1968","1968","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1969","1969","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1970","1970","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1971","1971","tonnes","1200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1972","1972","tonnes","1300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1973","1973","tonnes","1300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1974","1974","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1975","1975","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1976","1976","tonnes","1200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1977","1977","tonnes","1200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1978","1978","tonnes","1300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1979","1979","tonnes","1500","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1980","1980","tonnes","1300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1981","1981","tonnes","1300","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1982","1982","tonnes","1200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1983","1983","tonnes","1200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1984","1984","tonnes","1200","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1985","1985","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1986","1986","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1987","1987","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1988","1988","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1989","1989","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1990","1990","tonnes","1065","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1991","1991","tonnes","825","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1992","1992","tonnes","882","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1993","1993","tonnes","941","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1994","1994","tonnes","1005","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1995","1995","tonnes","1054","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1996","1996","tonnes","1100","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1997","1997","tonnes","1200","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1998","1998","tonnes","1200","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","1999","1999","tonnes","1300","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2000","2000","tonnes","1350","T","Unofficial figure"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2001","2001","tonnes","1400","E","Estimated value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2002","2002","tonnes","1465","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2003","2003","tonnes","1529","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2004","2004","tonnes","1576","I","Imputed value"
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2005","2005","tonnes","1632","I","Imputed value"
